TRADEDATE,fac_TOPEN,fac_THIGH,fac_TLOW,fac_TCLOSE,TVOLUME
2009-10-26 00:00:00.000,1979.0345,1990.2300,1943.7253,1964.3941,16238630
2006-11-23 00:00:00.000,772.7640,790.7632,750.5651,758.9647,48399487
2007-07-11 00:00:00.000,1874.9006,1892.0652,1849.1538,1856.4157,11424753
2006-10-11 00:00:00.000,521.3757,521.3757,521.3757,521.3757,0
2004-09-20 00:00:00.000,511.1762,526.7755,508.7763,526.1755,12619192
2004-12-29 00:00:00.000,401.3813,404.3812,398.9814,399.5814,2057579
2005-06-17 00:00:00.000,382.1822,382.1822,382.1822,382.1822,0
2007-11-05 00:00:00.000,2970.7933,3049.3542,2871.7668,2888.9314,16283298
2009-08-26 00:00:00.000,1722.3973,1798.1827,1679.3373,1775.7916,36389326
2007-06-28 00:00:00.000,2079.5553,2136.9906,1982.5094,1989.7713,52116542
2006-09-19 00:00:00.000,457.1787,469.1782,454.7788,462.5785,15553289
2007-10-16 00:00:00.000,2647.3069,2805.7492,2624.8609,2769.4395,27901240
2005-04-06 00:00:00.000,329.9846,340.1842,323.9849,336.5843,5285188
2007-04-23 00:00:00.000,1360.1367,1423.7337,1337.9377,1423.7337,38138414
2006-02-13 00:00:00.000,372.5827,375.5825,369.5828,372.5827,5438483
2007-08-30 00:00:00.000,2461.1372,2513.9513,2414.9248,2488.8646,24682722
2006-07-20 00:00:00.000,428.9800,435.5797,426.5801,430.1800,5990928
2005-08-25 00:00:00.000,362.3831,364.1831,356.3834,360.5832,4317897
2009-06-26 00:00:00.000,1850.7159,1868.8010,1839.5203,1860.1890,34117350
2009-09-15 00:00:00.000,1894.6370,1911.8610,1860.1890,1885.1638,20738598
2004-12-30 00:00:00.000,399.5814,401.3813,392.9817,394.7816,3678576
2008-02-19 00:00:00.000,2426.1478,2467.7389,2388.5178,2461.1372,11073467
2006-10-12 00:00:00.000,521.3757,521.3757,521.3757,521.3757,0
2004-06-16 00:00:00.000,557.9740,559.1740,547.7745,552.5743,3317098
2005-07-01 00:00:00.000,355.1835,356.9834,344.3840,347.3838,7613441
2005-04-07 00:00:00.000,341.9841,370.1828,341.9841,370.1828,25041593
2004-09-28 00:00:00.000,497.9768,503.9765,490.7772,493.1770,6612162
2006-09-20 00:00:00.000,461.9785,463.7784,457.7787,460.7786,8474604
2007-05-11 00:00:00.000,1589.3260,1685.9215,1562.3273,1670.9222,25931276
2004-12-31 00:00:00.000,394.7816,399.5814,394.7816,395.3816,1752143
2009-05-05 00:00:00.000,1451.9809,1481.2616,1438.2017,1445.0913,31403166
2005-01-17 00:00:00.000,388.1819,388.1819,372.5827,374.9826,3171407
2004-07-30 00:00:00.000,491.9771,493.1770,484.7774,486.5774,1634092
2006-08-09 00:00:00.000,407.9810,409.7809,403.1812,404.3812,3899678
2005-11-11 00:00:00.000,332.9845,335.9844,330.5846,332.3845,2623860
2009-07-01 00:00:00.000,1877.4130,2014.3436,1856.7442,2002.2868,79857941
2009-08-31 00:00:00.000,1631.1102,1634.5550,1553.6023,1566.5203,36035294
2005-11-21 00:00:00.000,346.7839,346.7839,342.5841,344.3840,3446140
2005-06-24 00:00:00.000,373.1826,377.9824,370.7827,377.3824,5276151
2009-06-04 00:00:00.000,1705.1733,1798.1827,1696.5613,1755.1228,61845944
2009-07-16 00:00:00.000,2003.1480,2054.8199,1974.7285,2028.9840,54587243
2004-11-19 00:00:00.000,433.1798,449.9791,433.1798,444.5793,14905044
2009-07-22 00:00:00.000,1968.7001,2002.2868,1954.9209,1987.6464,41701272
2009-06-25 00:00:00.000,1842.9651,1874.8294,1830.0471,1841.2427,38351564
2009-08-05 00:00:00.000,2140.9398,2217.5865,2127.1606,2166.7758,46640660
2005-09-08 00:00:00.000,372.5827,384.5821,370.7827,379.1824,17995609
2009-06-30 00:00:00.000,1894.6370,1911.8610,1861.0502,1879.1354,41201295
2009-06-18 00:00:00.000,1898.9430,1946.3089,1873.1070,1887.7474,67096688
2007-04-24 00:00:00.000,1449.5325,1457.9322,1407.5345,1411.7343,34033433
2006-02-15 00:00:00.000,376.1825,386.3820,376.1825,379.1824,15188826
2007-12-13 00:00:00.000,2429.4487,2462.4575,2413.6045,2422.1868,19899504
2006-01-10 00:00:00.000,380.9823,381.5822,368.9828,376.7825,21426743
2009-08-10 00:00:00.000,2056.5423,2074.6275,1938.5581,1977.3121,46019260
2009-08-04 00:00:00.000,2206.3909,2211.5581,2114.2426,2156.4414,68754450
2005-04-22 00:00:00.000,369.5828,383.9821,358.1833,358.7833,24913014
2007-12-05 00:00:00.000,2540.3583,2614.2981,2521.8734,2601.0945,16592582
2004-09-21 00:00:00.000,527.9754,530.9753,514.7760,520.7758,10592669
2007-12-24 00:00:00.000,2443.3124,2521.8734,2432.7496,2511.9707,23935083
2005-11-07 00:00:00.000,343.1840,343.7840,337.7843,343.1840,3123434
2009-05-04 00:00:00.000,1414.9493,1456.2869,1400.3090,1443.3689,38377789
2008-03-07 00:00:00.000,1967.9855,2045.2261,1940.2581,1960.7236,14039600
2005-08-26 00:00:00.000,359.9832,371.9827,358.7833,368.9828,9917291
2007-06-29 00:00:00.000,1967.3253,1979.2085,1796.9998,1816.8051,48968722
2007-08-31 00:00:00.000,2485.5637,2515.2716,2439.3514,2508.6699,17383461
2007-10-25 00:00:00.000,2764.8183,2838.7580,2696.8201,2715.3050,21924523
2007-11-16 00:00:00.000,2634.1034,2640.7051,2531.7760,2548.2804,17753002
2005-08-29 00:00:00.000,370.7827,374.3826,362.9831,364.7830,7683444
2006-12-04 00:00:00.000,743.9654,802.7626,732.5659,788.9633,42545318
2007-09-14 00:00:00.000,2436.0505,2451.2345,2365.4116,2401.7213,13848825
2008-02-20 00:00:00.000,2442.6522,2454.5354,2282.8896,2296.7533,40262356
2006-10-13 00:00:00.000,520.7758,566.9736,518.9758,541.7748,54044520
2007-03-22 00:00:00.000,1217.3434,1252.7417,1169.9456,1196.9443,54898793
2005-01-04 00:00:00.000,395.3816,395.3816,387.5820,391.1818,1760832
2007-11-06 00:00:00.000,2845.3598,2929.8623,2813.6713,2868.4659,10391831
2007-12-14 00:00:00.000,2411.6240,2464.4381,2377.2948,2462.4575,18426529
2007-04-25 00:00:00.000,1406.9345,1482.5310,1382.3357,1482.5310,45918037
2007-09-03 00:00:00.000,2515.2716,2546.9601,2499.4274,2500.7477,19369706
2005-08-30 00:00:00.000,368.9828,373.1826,364.7830,367.7829,8840462
2007-01-30 00:00:00.000,1207.7438,1208.3438,1193.9444,1208.3438,29635567
2007-07-02 00:00:00.000,1769.9326,1839.2511,1754.0884,1808.8830,32376147
2007-07-10 00:00:00.000,1848.4936,1937.6174,1848.4936,1878.2015,33547092
2005-06-22 00:00:00.000,385.1821,391.7818,383.3822,388.7819,8766748
2009-03-24 00:00:00.000,1364.9998,1395.1418,1347.7759,1349.4983,84296483
2009-06-02 00:00:00.000,1588.9115,1607.8578,1577.7159,1591.4951,43295687
2005-03-25 00:00:00.000,323.9849,326.3848,320.3851,323.9849,2548895
2008-02-29 00:00:00.000,2158.7764,2206.9693,2145.5729,2188.4844,6860431
2004-09-13 00:00:00.000,481.1776,481.1776,471.5781,474.5779,1724723
2006-05-18 00:00:00.000,494.3770,494.9770,473.3780,485.9774,23285729
2004-08-18 00:00:00.000,485.9774,493.7770,484.7774,487.7773,3789165
2009-05-18 00:00:00.000,1507.0976,1507.0976,1507.0976,1507.0976,0
2007-09-12 00:00:00.000,2336.3639,2395.7797,2282.2294,2344.9461,16118919
2006-03-01 00:00:00.000,410.3809,413.3808,404.3812,406.7811,14252399
2009-05-12 00:00:00.000,1513.9872,1550.1575,1501.9304,1541.5455,20702638
2009-06-29 00:00:00.000,1860.1890,1860.1890,1860.1890,1860.1890,0
2008-02-21 00:00:00.000,2304.0152,2307.3161,2197.0667,2243.9392,25883847
2005-04-25 00:00:00.000,347.9838,350.9837,323.9849,347.3838,16440083
2007-11-07 00:00:00.000,2901.4748,2944.3862,2817.6324,2944.3862,9763222
2004-09-22 00:00:00.000,532.7752,554.3742,521.9757,523.1757,25243411
2006-09-25 00:00:00.000,445.1793,459.5786,444.5793,455.3788,10175551
2006-05-16 00:00:00.000,512.9761,515.9760,483.5775,491.9771,35257481
2006-01-06 00:00:00.000,383.9821,389.9819,380.9823,384.5821,23866399
2009-05-11 00:00:00.000,1567.3815,1653.5014,1516.5708,1520.0156,67328848
2009-04-17 00:00:00.000,1396.8642,1396.8642,1364.9998,1367.5834,41670276
2004-09-29 00:00:00.000,494.9770,496.1769,484.7774,486.5774,7738576
2005-08-31 00:00:00.000,367.7829,374.3826,363.5831,373.7826,10091217
2006-05-30 00:00:00.000,526.7755,526.7755,526.7755,526.7755,0
2005-11-09 00:00:00.000,345.5839,346.7839,339.5842,342.5841,2681452
2007-12-17 00:00:00.000,2441.9921,2441.9921,2330.4223,2331.7426,15084511
2006-08-10 00:00:00.000,403.7812,411.5808,402.5813,410.9809,4779887
2007-04-26 00:00:00.000,1547.3280,1556.9275,1512.5296,1556.9275,47077758
2007-09-04 00:00:00.000,2496.7867,2498.7672,2422.8469,2442.6522,23152879
2007-10-17 00:00:00.000,2758.8767,2855.9226,2704.0820,2762.8377,20107745
2004-09-23 00:00:00.000,522.5757,536.9750,508.1764,535.7751,9927847
2008-03-10 00:00:00.000,1939.5979,1940.9183,1802.2812,1815.4848,27610749
2005-01-18 00:00:00.000,374.9826,377.3824,368.9828,373.1826,2591786
2006-05-17 00:00:00.000,492.5771,508.1764,485.9774,493.7770,26521525
2007-11-08 00:00:00.000,2921.2800,2924.5809,2792.5457,2806.4094,13417110
2008-02-22 00:00:00.000,2218.8525,2223.4737,2092.7588,2128.4083,22755692
2005-11-14 00:00:00.000,332.3845,339.5842,332.3845,335.9844,1678676
2007-04-27 00:00:00.000,1556.9275,1556.9275,1556.9275,1556.9275,0
2004-08-02 00:00:00.000,484.7774,485.9774,480.5776,483.5775,1477232
2004-10-08 00:00:00.000,491.9771,494.3770,476.3778,491.9771,4599061
2009-05-14 00:00:00.000,1532.0724,1532.9336,1485.5676,1500.2080,31501791
2007-12-18 00:00:00.000,2320.5196,2393.1390,2307.9763,2358.1497,12560989
2007-12-28 00:00:00.000,2568.0857,2591.8521,2548.2804,2548.2804,26156728
2007-07-03 00:00:00.000,1818.7857,1858.3962,1764.6512,1797.6600,25253297
2007-05-14 00:00:00.000,1670.9222,1670.9222,1670.9222,1670.9222,0
2008-01-04 00:00:00.000,2469.0593,2554.8822,2467.7389,2533.0964,19870438
2008-03-11 00:00:00.000,1786.4370,1831.9892,1752.7680,1781.8158,26149871
2005-07-05 00:00:00.000,347.9838,350.9837,342.5841,345.5839,2754874
2004-07-26 00:00:00.000,488.9772,493.7770,485.3774,486.5774,2119731
2004-07-02 00:00:00.000,526.7755,527.9754,518.9758,521.3757,2735630
2009-03-13 00:00:00.000,1307.2995,1314.1891,1273.7128,1276.2964,26856230
2009-04-08 00:00:00.000,1425.2837,1455.4257,1378.7790,1383.0850,44819963
2007-10-18 00:00:00.000,2772.7404,2785.9439,2606.3760,2607.6963,18733211
2005-06-09 00:00:00.000,389.3819,398.3815,382.7822,388.7819,21271048
2006-12-05 00:00:00.000,788.9633,796.7629,767.9643,776.9638,40779155
2005-01-07 00:00:00.000,394.7816,395.9816,387.5820,390.5818,1886151
2007-04-30 00:00:00.000,1556.9275,1556.9275,1556.9275,1556.9275,0
2006-07-28 00:00:00.000,422.9803,427.1801,412.1808,417.5806,11125200
2005-11-10 00:00:00.000,341.9841,341.9841,331.7846,332.9845,4369174
2007-02-01 00:00:00.000,1113.5482,1137.5471,1090.1493,1107.5485,66285498
2007-09-05 00:00:00.000,2442.6522,2461.1372,2379.2753,2428.7885,21830307
2007-07-04 00:00:00.000,1812.1839,1818.7857,1723.0601,1729.6619,24396028
2007-10-30 00:00:00.000,2987.2977,3010.4038,2917.9792,2977.3950,18812002
2007-11-09 00:00:00.000,2784.6235,2879.0288,2759.5369,2792.5457,10562545
2006-03-02 00:00:00.000,406.7811,407.3810,388.7819,393.5817,20886736
2008-02-25 00:00:00.000,2114.5446,2151.5145,2018.8191,2028.0615,21110563
2006-05-31 00:00:00.000,526.7755,526.7755,526.7755,526.7755,0
2006-02-20 00:00:00.000,374.3826,382.7822,370.7827,377.3824,11164054
2004-09-09 00:00:00.000,485.3774,485.3774,472.7780,475.7779,1992609
2005-09-09 00:00:00.000,378.5824,385.1821,373.7826,374.9826,9911621
2007-10-26 00:00:00.000,2752.9351,2979.3756,2745.6731,2943.0659,34751791
2004-09-24 00:00:00.000,533.9752,538.7749,514.7760,515.3760,13240842
2005-10-25 00:00:00.000,373.1826,377.9824,360.5832,364.7830,17457306
2005-08-12 00:00:00.000,388.1819,388.7819,371.9827,371.9827,16857487
2004-06-24 00:00:00.000,541.1748,547.1745,533.9752,535.1751,2759182
2007-09-13 00:00:00.000,2350.2276,2434.7301,2330.4223,2434.7301,14645985
2008-03-03 00:00:00.000,2171.9800,2215.5516,2104.6420,2178.5817,34385007
2004-08-11 00:00:00.000,488.3773,488.9772,482.9775,485.3774,1376076
2007-04-16 00:00:00.000,1438.7330,1468.1317,1373.9361,1423.7337,36826020
2007-10-19 00:00:00.000,2640.7051,2706.0626,2574.6875,2628.1618,10040026
2009-03-06 00:00:00.000,1270.2680,1321.9399,1267.6844,1290.9367,45439594
2004-12-09 00:00:00.000,417.5806,434.3798,413.9807,425.3802,4328096
2004-08-23 00:00:00.000,490.7772,491.9771,483.5775,485.3774,1632675
2005-07-04 00:00:00.000,344.9839,350.9837,340.7841,350.3837,5568714
2007-07-05 00:00:00.000,1696.6530,1773.8937,1659.6832,1663.6442,37158795
2006-12-21 00:00:00.000,810.5623,812.9622,785.9634,789.5633,35803634
2009-02-16 00:00:00.000,1178.1197,1240.1260,1178.1197,1235.8200,69180971
2008-12-17 00:00:00.000,879.2919,885.3203,852.5945,862.9290,51809248
2005-08-09 00:00:00.000,374.9826,376.7825,368.9828,376.1825,8456140
2006-04-19 00:00:00.000,405.5811,419.3805,399.5814,412.7808,22136712
2004-12-10 00:00:00.000,424.7802,425.3802,415.7807,416.3806,2271061
2007-09-06 00:00:00.000,2443.9726,2516.5920,2422.8469,2455.8558,19072119
2007-11-12 00:00:00.000,2741.7121,2804.4288,2700.1210,2752.9351,12881574
2008-01-02 00:00:00.000,2541.6787,2557.5229,2485.5637,2507.3495,20052473
2004-08-26 00:00:00.000,484.7774,485.9774,479.9777,479.9777,2276229
2009-03-18 00:00:00.000,1377.9178,1384.8074,1348.6371,1352.9430,53778471
2005-06-27 00:00:00.000,383.3822,389.9819,381.5822,385.1821,11268956
2007-12-19 00:00:00.000,2358.1497,2358.1497,2358.1497,2358.1497,0
2007-05-08 00:00:00.000,1571.9268,1634.9239,1571.9268,1634.9239,25374071
2007-10-22 00:00:00.000,2614.2981,2680.3157,2541.6787,2628.1618,12744208
2005-03-08 00:00:00.000,382.7822,382.7822,374.9826,380.9823,4561920
2009-02-19 00:00:00.000,1205.6781,1222.9021,1119.5582,1158.3122,63473557
2007-11-19 00:00:00.000,2568.0857,2591.8521,2482.2628,2498.7672,12969870
2006-08-11 00:00:00.000,412.7808,412.7808,407.9810,409.1810,3200139
2008-03-12 00:00:00.000,1840.5715,1847.8334,1702.5946,1709.8566,27762925
2008-02-26 00:00:00.000,2111.9039,2129.0685,2028.0615,2076.2544,21754748
2005-11-22 00:00:00.000,343.7840,343.7840,335.9844,335.9844,2989819
2005-08-10 00:00:00.000,376.7825,382.1822,372.5827,377.9824,11549194
2007-07-06 00:00:00.000,1683.4495,1790.3981,1677.5079,1783.1361,44071420
2004-09-27 00:00:00.000,515.9760,526.1755,496.1769,497.9768,7541152
2005-03-24 00:00:00.000,322.1850,326.9848,319.1851,323.9849,5310820
2005-06-06 00:00:00.000,349.1838,357.5834,342.5841,356.3834,4961684
2007-11-13 00:00:00.000,2799.1474,2832.1562,2622.2202,2640.7051,21374596
2004-08-27 00:00:00.000,478.7777,482.9775,475.1779,477.5778,1834285
2007-09-07 00:00:00.000,2462.4575,2508.6699,2442.6522,2449.2540,15748450
2007-05-09 00:00:00.000,1679.9218,1695.5211,1553.3277,1644.5235,49926386
2004-09-14 00:00:00.000,475.1779,488.9772,475.1779,485.3774,3296183
2006-08-01 00:00:00.000,403.7812,407.9810,395.9816,401.9813,6805200
2007-12-20 00:00:00.000,2423.5071,2443.9726,2387.1974,2422.8469,18196821
2007-10-23 00:00:00.000,2647.3069,2733.1298,2644.0060,2713.3245,17013974
2008-02-27 00:00:00.000,2086.8172,2191.1251,2086.8172,2165.3782,18590426
2006-08-14 00:00:00.000,409.7809,416.9806,406.7811,408.5810,6074074
2007-11-20 00:00:00.000,2469.7195,2581.2893,2435.3903,2581.2893,16355434
2006-03-03 00:00:00.000,392.3817,396.5815,385.7820,392.3817,15489333
2005-09-02 00:00:00.000,379.7823,386.3820,374.3826,375.5825,13273137
2007-08-24 00:00:00.000,2531.1159,2642.0255,2521.8734,2614.2981,38945697
2007-12-26 00:00:00.000,2507.3495,2544.9796,2476.3212,2488.8646,16491463
2008-01-07 00:00:00.000,2520.5530,2626.1812,2508.6699,2585.9105,31514015
2007-07-12 00:00:00.000,1864.9980,1925.7342,1864.9980,1898.0068,15205761
2007-11-21 00:00:00.000,2584.5901,2597.7937,2449.9142,2495.4663,22370406
2004-10-11 00:00:00.000,497.9768,509.3763,493.7770,494.3770,7560806
2008-01-08 00:00:00.000,2602.4149,2729.1687,2601.7547,2666.4520,49992445
2008-05-07 00:00:00.000,1887.4440,1918.4723,1774.5538,1775.2140,30220487
2008-03-05 00:00:00.000,1977.2280,2000.3341,1868.2989,1941.5784,30709062
2004-10-12 00:00:00.000,493.1770,493.7770,481.1776,482.9775,5584093
2008-05-20 00:00:00.000,1848.4936,1873.5803,1717.1185,1728.3415,15256881
2007-07-13 00:00:00.000,1914.5112,1914.5112,1850.4741,1871.5998,7528854
2007-11-22 00:00:00.000,2429.4487,2511.9707,2368.7125,2371.3532,11939746
2008-05-14 00:00:00.000,1722.3999,1847.8334,1721.7397,1841.2316,22140581
2008-05-21 00:00:00.000,1703.9150,1765.3114,1676.8478,1742.8654,14083501
2004-10-13 00:00:00.000,482.9775,490.7772,482.9775,488.9772,3129828
2004-05-26 00:00:00.000,541.1748,544.1747,528.5754,531.5753,4405323
2004-06-09 00:00:00.000,550.7744,554.3742,544.1747,545.9746,3887789
2008-05-16 00:00:00.000,1794.3591,1848.4936,1794.3591,1831.9892,16571754
2008-01-11 00:00:00.000,2764.8183,2937.7844,2759.5369,2910.0570,35843020
2007-07-09 00:00:00.000,1802.2812,1881.5024,1782.4760,1855.0953,27259521
2008-05-27 00:00:00.000,1642.5186,1670.2460,1627.3345,1651.7611,5844609
2007-02-12 00:00:00.000,1101.5487,1158.5461,1101.5487,1158.5461,25159809
2008-03-18 00:00:00.000,1651.7611,1713.1574,1624.0336,1663.6442,25803284
2007-07-18 00:00:00.000,1914.5112,2059.7500,1890.0847,1996.3731,56388959
2008-05-19 00:00:00.000,1815.4848,1859.7166,1795.6795,1848.4936,13026267
2008-05-26 00:00:00.000,1650.4407,1666.2849,1596.9664,1639.8779,13153037
2007-05-24 00:00:00.000,1670.9222,1670.9222,1670.9222,1670.9222,0
2007-10-24 00:00:00.000,2726.5280,2846.6801,2724.5475,2759.5369,25049771
2005-04-27 00:00:00.000,362.9831,362.9831,340.7841,343.1840,10979891
2007-05-25 00:00:00.000,1754.3184,1754.3184,1751.3185,1754.3184,47968371
2007-09-26 00:00:00.000,2449.2540,2583.2698,2443.9726,2509.9902,28547625
2007-07-24 00:00:00.000,2177.2614,2287.5108,2145.5729,2202.3481,34924283
2007-11-30 00:00:00.000,2442.6522,2444.6328,2376.6346,2381.9160,14948658
2008-06-02 00:00:00.000,1665.6248,1721.0796,1639.8779,1707.8760,14623899
2007-09-27 00:00:00.000,2508.6699,2587.8910,2500.7477,2562.1441,24267706
2007-05-28 00:00:00.000,1828.7149,1828.7149,1714.7202,1715.9201,60331556
2008-06-13 00:00:00.000,1392.9720,1412.7772,1363.2640,1398.2534,14290813
2005-08-11 00:00:00.000,377.9824,389.3819,376.1825,388.1819,22532034
2008-04-17 00:00:00.000,1627.3345,1690.0513,1503.8816,1529.6284,25121721
2008-06-30 00:00:00.000,1256.3155,1300.5473,1255.6553,1276.1207,18748959
2008-07-04 00:00:00.000,1267.5385,1275.4606,1253.6748,1256.3155,14608876
2008-07-11 00:00:00.000,1402.8746,1416.0781,1356.0021,1379.7684,9422513
2008-07-14 00:00:00.000,1346.7596,1409.4764,1342.7986,1396.2728,9246602
2008-07-07 00:00:00.000,1264.2376,1346.7596,1261.5969,1344.1189,17193599
2007-07-31 00:00:00.000,2234.6967,2403.0417,2221.4932,2391.8187,41820351
2008-07-09 00:00:00.000,1346.7596,1436.5436,1346.0994,1405.5153,23275615
2008-07-22 00:00:00.000,1313.7508,1337.5171,1307.1490,1316.3915,6544650
2007-08-03 00:00:00.000,2508.6699,2610.9972,2500.7477,2581.9494,43827170
2004-10-26 00:00:00.000,413.9807,420.5804,406.7811,418.7805,4306938
2007-02-16 00:00:00.000,1241.9422,1283.9403,1234.1426,1247.9419,27975051
2006-07-25 00:00:00.000,434.9838,439.1836,432.5838,433.7838,7054983
2006-08-29 00:00:00.000,437.3796,443.3794,429.5800,432.5799,10488529
2008-08-12 00:00:00.000,1268.8588,1293.9455,1261.5969,1274.1402,7730797
2008-04-15 00:00:00.000,1683.4495,1694.0123,1606.2089,1690.0513,16833730
2008-06-05 00:00:00.000,1666.2849,1690.0513,1642.5186,1664.3044,7901501
2008-04-16 00:00:00.000,1674.8672,1705.2353,1639.8779,1640.5381,15123700
2008-06-10 00:00:00.000,1538.2107,1538.2107,1470.8728,1470.8728,17527141
2007-07-27 00:00:00.000,2294.1126,2300.7143,2211.5905,2234.6967,33739135
2007-08-01 00:00:00.000,2393.1390,2449.2540,2271.6666,2311.2772,29143344
2007-06-05 00:00:00.000,1721.3199,1721.3199,1721.3199,1721.3199,0
2006-08-18 00:00:00.000,425.3802,425.9802,412.7808,415.7807,6761147
2004-10-22 00:00:00.000,419.9805,420.5804,395.9816,410.3809,11636248
2008-03-21 00:00:00.000,1898.0068,1923.0935,1840.5715,1870.2794,28001818
2008-08-21 00:00:00.000,1385.7100,1385.7100,1320.3526,1334.2163,8331330
2007-08-07 00:00:00.000,2571.3866,2604.3954,2526.4946,2581.2893,15632214
2006-10-26 00:00:00.000,573.5733,592.7724,565.1737,589.1726,41079195
2005-07-07 00:00:00.000,337.1843,343.7840,337.1843,339.5842,2716718
2008-04-22 00:00:00.000,1465.5913,1571.2195,1419.3790,1554.7151,23957040
2006-03-17 00:00:00.000,377.3824,378.5824,371.9827,371.9827,5947756
2008-09-23 00:00:00.000,1016.6715,1046.3794,988.9441,996.2060,20571693
2006-09-07 00:00:00.000,429.5800,439.7795,425.9802,431.9799,13216218
2007-05-16 00:00:00.000,1670.9222,1670.9222,1670.9222,1670.9222,0
2004-11-05 00:00:00.000,425.3802,427.1801,416.3806,417.5806,2163213
2008-10-24 00:00:00.000,829.1814,835.7832,782.3089,794.1921,28775096
2005-07-21 00:00:00.000,347.9838,347.9838,341.9841,346.7839,2608965
2006-06-19 00:00:00.000,422.9803,428.9800,407.9810,424.1803,20085645
2007-09-17 00:00:00.000,2465.7584,2465.7584,2389.8381,2403.0417,13577318
2007-03-08 00:00:00.000,1121.3478,1166.9457,1116.5480,1133.9472,18552006
2008-11-12 00:00:00.000,806.9505,851.7333,803.5057,842.2600,36471064
2007-08-14 00:00:00.000,2587.8910,2596.4733,2441.9921,2531.7760,34927384
2006-10-16 00:00:00.000,542.3748,551.9743,529.7753,530.3753,24645951
2006-03-06 00:00:00.000,391.1818,398.3815,389.9819,393.5817,9069964
2007-05-18 00:00:00.000,1670.9222,1670.9222,1670.9222,1670.9222,0
2008-01-09 00:00:00.000,2666.4520,2719.2661,2666.4520,2713.9847,19249479
2008-05-08 00:00:00.000,1749.4671,1820.1060,1710.5167,1818.7857,17947774
2006-11-06 00:00:00.000,565.1737,598.7721,562.7738,591.5725,23225195
2008-03-17 00:00:00.000,1633.9363,1703.2548,1616.1115,1651.7611,20630924
2005-05-25 00:00:00.000,370.7827,376.7825,365.9830,370.1828,5526770
2008-10-30 00:00:00.000,726.1939,763.1638,719.5921,746.6594,34201994
2008-01-10 00:00:00.000,2726.5280,2804.4288,2680.9759,2769.4395,24469958
2005-01-19 00:00:00.000,373.1826,374.9826,368.9828,369.5828,1685394
2007-07-16 00:00:00.000,1861.6971,1861.6971,1751.4477,1752.7680,17613547
2007-11-26 00:00:00.000,2480.9425,2493.4858,2391.1585,2395.1195,13020932
2006-06-20 00:00:00.000,423.5803,429.5800,418.1805,427.1801,20226315
2005-07-22 00:00:00.000,348.5838,362.9831,348.5838,356.9834,12614176
2008-05-23 00:00:00.000,1696.6530,1723.0601,1655.7221,1683.4495,11565388
2008-11-25 00:00:00.000,862.9290,868.9574,816.4238,831.9255,37093709
2007-11-27 00:00:00.000,2370.0328,2408.3231,2310.6170,2315.8984,12374205
2008-04-14 00:00:00.000,1835.2901,1848.4936,1693.3522,1693.3522,22241733
2008-01-14 00:00:00.000,2914.6783,2917.9792,2839.4182,2868.4659,20857080
2007-09-24 00:00:00.000,2386.5373,2518.5725,2355.5090,2515.9318,24330316
2008-03-19 00:00:00.000,1723.7203,1796.9998,1709.8566,1783.7963,32823978
2008-05-28 00:00:00.000,1653.7416,1742.8654,1649.1203,1727.6813,12619931
2007-07-19 00:00:00.000,1973.9271,2065.6916,1960.0634,2012.2173,30302852
2007-11-28 00:00:00.000,2320.5196,2337.0240,2218.1923,2257.8029,20926523
2007-05-23 00:00:00.000,1670.9222,1670.9222,1670.9222,1670.9222,0
2008-01-15 00:00:00.000,2868.4659,2904.7756,2772.7404,2774.7209,17704050
2004-10-15 00:00:00.000,470.9781,479.9777,469.1782,473.3780,4226959
2008-05-29 00:00:00.000,1715.1380,1723.0601,1644.4991,1647.1398,7862650
2007-07-20 00:00:00.000,2012.2173,2012.2173,2012.2173,2012.2173,0
2006-03-07 00:00:00.000,393.5817,393.5817,378.5824,379.1824,11510433
2006-08-15 00:00:00.000,409.1810,415.1807,404.9812,413.9807,4683721
2007-09-25 00:00:00.000,2525.1743,2541.6787,2462.4575,2473.0203,14770547
2006-10-17 00:00:00.000,528.5754,543.5747,522.5757,539.3749,20149021
2007-07-23 00:00:00.000,2204.9888,2204.9888,2096.7199,2175.2808,52801621
2004-03-30 00:00:00.000,633.5705,640.1702,629.9707,637.1703,6928043
2008-06-04 00:00:00.000,1675.5274,1694.6725,1624.0336,1689.3911,9670587
2004-11-09 00:00:00.000,413.9807,415.1807,407.3810,411.5808,2431946
2005-09-12 00:00:00.000,375.5825,377.3824,370.7827,374.3826,4957368
2005-05-26 00:00:00.000,369.5828,372.5827,367.1829,368.3829,4368986
2008-05-30 00:00:00.000,1664.9646,1688.0707,1645.1593,1665.6248,8133357
2007-08-15 00:00:00.000,2535.0769,2573.3671,2472.3602,2508.6699,24604524
2008-04-30 00:00:00.000,1848.4936,1979.2085,1848.4936,1955.4421,30875968
2008-10-31 00:00:00.000,749.2428,754.4100,714.7949,720.8233,24405445
2008-06-12 00:00:00.000,1399.5737,1399.5737,1399.5737,1399.5737,0
2008-01-17 00:00:00.000,2609.0167,2729.8289,2569.4061,2700.1210,24076153
2007-02-13 00:00:00.000,1199.9442,1211.9436,1163.9458,1179.5451,24394451
2005-07-06 00:00:00.000,344.9839,349.1838,337.1843,340.1842,4210860
2008-06-06 00:00:00.000,1670.2460,1678.8283,1627.3345,1633.9363,7634001
2004-10-18 00:00:00.000,473.9779,477.5778,459.5786,464.9784,5171091
